price,id,bedrooms,level,date,sqft_lot
246000.0,985001082,3,low_level,2014-05-21,23819
246000.0,8645500270,4,low_level,2014-10-28,7455
246000.0,1218000025,4,low_level,2014-10-13,7632
246000.0,420069021,3,low_level,2014-10-27,203861
246000.0,1938400040,3,low_level,2015-02-20,10200
246000.0,6624010170,3,low_level,2014-05-08,7399
246000.0,2791500280,3,low_level,2014-11-19,6675
245990.0,4435000520,3,low_level,2014-09-26,8410
245700.0,9835801000,3,low_level,2014-06-25,8400
245560.0,8165100035,2,low_level,2014-12-03,9693
245500.0,910000104,2,low_level,2014-08-06,7500
245500.0,7147800015,2,low_level,2015-04-01,9782
245100.0,303100080,3,low_level,2014-05-28,7958
245000.0,6084600420,4,low_level,2014-09-05,9113
245000.0,3530540090,2,low_level,2014-11-13,6258
245000.0,1723049033,1,low_level,2014-06-20,15000
245000.0,8016250080,3,low_level,2014-07-09,7223
245000.0,7961500010,3,low_level,2014-08-06,10794
245000.0,6700390210,3,low_level,2014-07-08,2788
245000.0,8732040180,4,low_level,2014-12-19,7650
245000.0,1922059102,2,low_level,2014-09-24,7230
245000.0,8078050140,3,low_level,2014-10-02,8448
245000.0,2171400218,4,low_level,2015-04-16,8000
245000.0,8078490090,3,low_level,2015-05-08,11452
245000.0,6386700110,3,low_level,2014-08-05,8208
245000.0,1796350690,3,low_level,2014-08-20,8250
245000.0,3644100073,2,low_level,2014-11-22,1675
245000.0,2013801086,3,low_level,2015-05-13,7391
245000.0,2372800100,3,low_level,2014-09-25,9126
245000.0,1938400300,4,low_level,2014-07-08,6390
245000.0,8856971000,3,low_level,2015-04-06,4271
245000.0,8856950310,3,low_level,2014-05-24,6908
245000.0,109200390,3,low_level,2014-08-20,3900
245000.0,2188201010,3,low_level,2015-01-21,12000
245000.0,4270600025,5,low_level,2014-05-13,7902
245000.0,1545808560,3,low_level,2015-04-03,8500
245000.0,1683600130,3,low_level,2014-12-10,9342
245000.0,1932300075,2,low_level,2014-09-10,5900
245000.0,3644100072,2,low_level,2014-11-07,2356
245000.0,1388600110,3,low_level,2014-08-21,7929
245000.0,7972601995,2,low_level,2014-06-16,4880
245000.0,9407111250,3,low_level,2014-10-29,8625
245000.0,7957600025,3,low_level,2014-05-08,7964
245000.0,7893206305,3,low_level,2014-10-06,10000
245000.0,7972603385,2,low_level,2014-05-16,6150
245000.0,7347600490,3,low_level,2014-08-14,13125
245000.0,7967700570,3,low_level,2015-03-02,6775
245000.0,7697850360,3,low_level,2015-02-04,9598
245000.0,3830630060,3,low_level,2014-09-29,7442
245000.0,4268200055,3,low_level,2015-05-01,11547
245000.0,1545808370,3,low_level,2015-04-22,8100
245000.0,6141100320,2,low_level,2014-07-07,6685
245000.0,7203000465,3,low_level,2014-10-18,9333
245000.0,8731982470,3,low_level,2014-07-15,8000
245000.0,3832500230,4,low_level,2015-01-05,8800
245000.0,9524100207,2,low_level,2015-01-30,1058
245000.0,2887950110,3,low_level,2014-11-06,6785
245000.0,1823049242,3,low_level,2014-10-06,7250
245000.0,8731982550,4,low_level,2014-12-10,8800
245000.0,2781320100,3,low_level,2015-03-09,24650
245000.0,5540800100,3,low_level,2015-05-11,6630
245000.0,7454000295,2,low_level,2015-01-30,6322
245000.0,1207200010,4,low_level,2015-03-18,10416
245000.0,3352400905,4,low_level,2014-05-16,7200
245000.0,8880600070,4,low_level,2014-11-12,8750
245000.0,7697920160,3,low_level,2014-05-15,6930
245000.0,7697860130,3,low_level,2015-01-06,7008
245000.0,7697870860,3,low_level,2014-06-25,5760
245000.0,9235900030,2,low_level,2014-07-17,6120
245000.0,8019200845,2,low_level,2015-02-18,15000
245000.0,3329520410,3,low_level,2014-05-05,9306
245000.0,4345000050,3,low_level,2014-06-30,14197
245000.0,6700390150,3,low_level,2014-09-23,3407
245000.0,4154300275,2,low_level,2015-01-15,4800
245000.0,6700390100,3,low_level,2015-03-18,6187
245000.0,7140600020,3,low_level,2015-04-14,9599
245000.0,9211500560,3,low_level,2014-10-28,6790
245000.0,3568200060,3,low_level,2014-09-02,9600
245000.0,6620400025,3,low_level,2015-05-01,9875
245000.0,6450303820,2,low_level,2014-09-30,7475
245000.0,9476200650,2,low_level,2015-04-16,7679
245000.0,7129301851,2,low_level,2014-09-23,5650
245000.0,9477100620,3,low_level,2015-02-19,7125
245000.0,9211520410,3,low_level,2014-10-09,11593
245000.0,6303401395,2,low_level,2015-02-19,8382
245000.0,3826000550,5,low_level,2015-04-14,8100
245000.0,3419600125,3,low_level,2014-07-01,4072
245000.0,1207000025,3,low_level,2014-08-01,6000
245000.0,492000475,4,low_level,2014-12-11,7561
245000.0,5379805460,3,low_level,2015-01-21,8910
245000.0,1545807920,3,low_level,2014-10-15,8614
245000.0,9542800610,4,low_level,2015-02-19,7700
245000.0,6781200013,3,low_level,2014-05-07,1270
245000.0,7225000090,2,low_level,2014-10-17,4500
245000.0,807800190,3,low_level,2015-02-04,12720
245000.0,9266700190,1,low_level,2015-05-11,2000
245000.0,1003600080,3,low_level,2014-11-07,9678
245000.0,8946750030,3,low_level,2014-12-18,3677
245000.0,7888100240,4,low_level,2014-12-09,7547
245000.0,4222200210,4,low_level,2014-05-22,8000
245000.0,2895550190,4,low_level,2014-08-08,4268
245000.0,2911000100,4,low_level,2015-03-10,4888
244950.0,5468000180,4,low_level,2015-03-05,19177
244900.0,123039336,1,low_level,2014-12-08,8261
244900.0,2953000090,3,low_level,2014-12-02,9980
244615.0,1322049335,3,low_level,2014-05-28,4030
244500.0,798000145,2,low_level,2014-09-24,14500
244500.0,8562000010,3,low_level,2015-05-01,8864
244500.0,5417600130,2,low_level,2014-10-10,9000
244000.0,7520000020,4,low_level,2014-05-23,8960
244000.0,8802400906,3,low_level,2014-08-29,8885
244000.0,1938400010,3,low_level,2014-12-17,7475
244000.0,2988800011,3,low_level,2015-04-14,15900
244000.0,3275310220,3,low_level,2014-12-22,9688
244000.0,4359100050,3,low_level,2015-03-30,9625
244000.0,2475200590,3,low_level,2015-04-21,4692
244000.0,3971702325,3,low_level,2014-11-03,9337
244000.0,1430800258,3,low_level,2014-05-27,5250
244000.0,3123049131,2,low_level,2014-12-18,10200
244000.0,8078050120,3,low_level,2014-12-10,8587
244000.0,6163901380,2,low_level,2014-11-14,8450
243950.0,920069052,2,low_level,2015-04-21,35500
243800.0,2524069072,3,low_level,2014-06-26,27760
243500.0,3333002790,2,low_level,2015-01-23,5016
243500.0,2500600297,3,low_level,2014-08-14,7794
243500.0,6929603207,4,low_level,2014-12-10,6200
243500.0,2791500270,4,low_level,2014-05-22,7403
243500.0,4030500130,4,low_level,2014-09-23,15188
243400.0,7523700305,4,low_level,2014-10-12,7464
243000.0,1446401540,3,low_level,2014-09-16,6600
243000.0,7967200060,3,low_level,2014-09-08,12125
243000.0,8643200055,3,low_level,2014-06-01,12000
243000.0,9406500540,2,low_level,2014-06-30,1758
243000.0,1822059382,3,low_level,2015-01-02,10416
243000.0,1355000220,3,low_level,2015-01-19,8034
243000.0,3810000465,2,low_level,2014-05-20,5522
243000.0,1320069163,3,low_level,2015-03-04,15416
242550.0,2944510080,4,low_level,2014-12-14,7720
242500.0,6632900354,3,low_level,2014-09-10,5870
242500.0,2560805630,3,low_level,2014-09-23,10000
242500.0,646910620,3,low_level,2014-09-22,1905
242500.0,1432701430,3,low_level,2014-09-10,7380
242500.0,2618300080,3,low_level,2014-05-02,9720
242150.0,8731730590,4,low_level,2015-05-13,8544
242050.0,2525310220,3,low_level,2014-10-16,9900
242025.0,922059020,4,low_level,2014-07-16,54014
242000.0,7303200450,3,low_level,2015-04-08,7560
242000.0,5379805160,5,low_level,2014-10-02,7494
242000.0,3876540410,3,low_level,2015-04-13,7292
242000.0,9407000600,3,low_level,2014-09-16,9600
242000.0,1545800640,3,low_level,2014-06-18,8092
242000.0,7466900320,3,low_level,2015-03-04,9856
242000.0,2899200040,4,low_level,2014-07-15,7620
242000.0,2632000080,2,low_level,2014-07-10,21850
242000.0,3275800050,3,low_level,2014-10-22,8922
242000.0,8864000425,3,low_level,2014-08-05,6099
242000.0,8731960540,4,low_level,2014-12-15,11400
242000.0,5115000160,3,low_level,2014-06-17,7524
242000.0,1312930250,3,low_level,2014-05-28,9645
241500.0,9264900660,4,low_level,2014-09-19,9654
241500.0,4345000440,3,low_level,2015-02-23,7349
241500.0,2268000470,3,low_level,2014-12-31,10425
241450.0,2634500085,3,low_level,2014-08-12,8138
241400.0,2025600280,3,low_level,2015-04-06,9828
241250.0,8100000110,3,low_level,2014-12-26,7588
241000.0,8649401000,2,low_level,2014-10-22,9750
241000.0,7967700530,3,low_level,2015-02-13,7538
241000.0,2781270440,2,low_level,2014-05-19,3128
241000.0,6664900260,3,low_level,2015-02-19,6000
241000.0,4366700140,3,low_level,2014-12-19,9611
241000.0,104550750,3,low_level,2014-07-28,7131
241000.0,3830610320,3,low_level,2015-01-05,8000
241000.0,8068000305,3,low_level,2014-11-04,10000
241000.0,3329530480,3,low_level,2014-07-01,7000
241000.0,4060000440,3,low_level,2015-02-04,6050
240500.0,7520000520,2,low_level,2015-03-11,12092
240500.0,8018600765,3,low_level,2014-06-04,10584
240415.0,2822049160,3,low_level,2015-04-17,10187
240000.0,7760400880,4,low_level,2014-09-29,11841
240000.0,4222200120,3,low_level,2015-02-05,7526
240000.0,5071700020,3,low_level,2014-07-03,8750
240000.0,1557000190,3,low_level,2014-10-09,9477
240000.0,7211402305,3,low_level,2015-04-15,5000
240000.0,2807100155,3,low_level,2014-05-15,6200
240000.0,2722049092,4,low_level,2015-01-08,14810
240000.0,1523069095,2,low_level,2015-03-23,24319
240000.0,1545801850,3,low_level,2014-07-23,7362
240000.0,7883601155,3,low_level,2014-05-30,6000
240000.0,2143700676,3,low_level,2014-09-08,7800
240000.0,7334500120,3,low_level,2014-06-11,9760
240000.0,7697920150,4,low_level,2014-10-02,7614
240000.0,1823049046,2,low_level,2014-08-06,9880
240000.0,1840200080,3,low_level,2014-12-03,9000
240000.0,2011400520,4,low_level,2014-06-19,14690
240000.0,7523700245,3,low_level,2014-10-15,7560
240000.0,5379805253,2,low_level,2014-10-20,8400
240000.0,1061500110,3,low_level,2015-04-23,15264
240000.0,1545803890,3,low_level,2014-12-31,7931
240000.0,301402120,3,low_level,2014-06-25,2820
240000.0,4222310680,3,low_level,2014-09-26,11118
240000.0,4233400480,3,low_level,2014-11-24,10299
240000.0,4051100230,3,low_level,2014-08-20,7000
240000.0,3298701066,3,low_level,2015-05-06,2353
240000.0,7230400400,3,low_level,2014-09-26,17652
240000.0,323089005,2,low_level,2015-03-26,45302
240000.0,1951100110,3,low_level,2015-02-05,9450
240000.0,9264901510,3,low_level,2014-11-07,8571
240000.0,7454001075,2,low_level,2014-06-18,10920
240000.0,1682000280,3,low_level,2015-03-19,7373
240000.0,5379805885,2,low_level,2014-05-21,7200
240000.0,4338800720,4,low_level,2015-02-24,7800
240000.0,4167700210,3,low_level,2014-08-26,9600
240000.0,9407150130,4,low_level,2014-12-01,7264
240000.0,1545804340,3,low_level,2015-04-09,6500
240000.0,6929604005,3,low_level,2014-09-15,5000
240000.0,7889602020,3,low_level,2014-08-19,9000
240000.0,1061400180,3,low_level,2015-01-06,12670
240000.0,7972000240,3,low_level,2015-02-02,10248
240000.0,8091401030,3,low_level,2015-04-22,8886
240000.0,3750603940,4,low_level,2014-09-25,9600
240000.0,4051100390,3,low_level,2015-05-08,7125
240000.0,3322049095,3,low_level,2015-02-05,20063
240000.0,1105000787,3,low_level,2014-09-26,7290
240000.0,5279100680,3,low_level,2014-06-05,4825
240000.0,7972603931,2,low_level,2014-10-09,6345
240000.0,1545804820,3,low_level,2014-11-11,7500
240000.0,8731982630,4,low_level,2014-05-22,8300
240000.0,123039333,4,low_level,2014-06-09,16320
240000.0,1421069117,3,low_level,2015-04-17,13503
240000.0,5419800330,3,low_level,2015-01-15,10652
240000.0,5412300100,3,low_level,2015-03-25,6984
240000.0,3423049165,3,low_level,2015-03-31,12733
240000.0,9406500310,2,low_level,2014-11-19,1263
240000.0,7227501450,4,low_level,2014-10-16,5382
240000.0,9198600035,6,low_level,2014-08-05,8594
240000.0,8658301535,3,low_level,2014-07-21,10000
240000.0,3810000860,4,low_level,2015-05-06,7973
240000.0,5113260040,3,low_level,2014-10-16,6360
240000.0,1796370150,3,low_level,2014-10-28,15334
240000.0,104540840,3,low_level,2014-12-03,5818
240000.0,7655900031,2,low_level,2015-03-06,8717
240000.0,4222000320,3,low_level,2015-04-22,7920
240000.0,6141100395,2,low_level,2015-02-04,6552
240000.0,5702380780,3,low_level,2015-04-22,6687
240000.0,193300140,3,low_level,2014-10-23,10956
240000.0,1310800090,3,low_level,2014-10-07,7350
240000.0,2588800006,3,low_level,2014-10-21,8366
240000.0,2420069042,3,low_level,2015-04-24,6550
240000.0,986000045,4,low_level,2014-10-07,10332
240000.0,1555300530,3,low_level,2014-07-14,10350
240000.0,6300000226,4,low_level,2014-06-26,2171
240000.0,1796380310,3,low_level,2014-09-04,8069
240000.0,7575600430,3,low_level,2014-11-10,5250
240000.0,2310060040,0,low_level,2014-09-25,5669
240000.0,9407000230,3,low_level,2014-12-04,12566
240000.0,7895500070,4,low_level,2015-02-13,8075
240000.0,7137910140,3,low_level,2014-09-23,9864
240000.0,5153200358,5,low_level,2014-10-29,16000
239999.0,4222100280,3,low_level,2014-12-05,8436
239975.0,236400130,3,low_level,2015-01-23,7242
239950.0,9211500520,3,low_level,2014-06-18,6900
239950.0,1180005280,4,low_level,2014-07-23,6000
239950.0,1796350080,3,low_level,2014-06-23,9600
239950.0,9406500600,2,low_level,2015-02-05,1452
239950.0,7129303970,2,low_level,2015-03-04,5500
239950.0,3750603471,3,low_level,2015-03-27,4800
239950.0,7340600827,5,low_level,2014-05-16,6032
239950.0,2214800630,3,low_level,2014-11-05,8280
239950.0,7140700690,3,low_level,2015-03-12,4888
239950.0,5381000411,3,low_level,2015-04-10,7200
239950.0,3751605432,3,low_level,2014-05-13,33888
239950.0,5126400150,3,low_level,2014-06-17,8366
239900.0,9264901040,4,low_level,2014-05-16,7000
239900.0,273800100,4,low_level,2014-12-19,9523
239900.0,7697870530,3,low_level,2014-05-07,7566
239900.0,9407000990,2,low_level,2014-10-10,9000
239900.0,1622049140,4,low_level,2014-08-05,18730
239900.0,3969300030,4,low_level,2014-12-29,7134
239800.0,2895800640,2,low_level,2014-09-17,1493
239300.0,2520900301,3,low_level,2014-10-22,5750
239000.0,923049323,4,low_level,2014-07-14,8316
239000.0,422049203,3,low_level,2014-10-24,6540
239000.0,7454001210,3,low_level,2014-06-03,6860
239000.0,8075400360,2,low_level,2014-08-22,15190
239000.0,1003600056,4,low_level,2014-10-24,8837
239000.0,421049170,3,low_level,2014-07-17,15022
239000.0,9268710390,2,low_level,2014-11-13,2052
239000.0,4345000090,3,low_level,2014-11-05,5754
239000.0,9524100196,2,low_level,2014-11-17,772
239000.0,4438400050,2,low_level,2014-07-14,14000
239000.0,2013800705,2,low_level,2014-11-17,9375
239000.0,2938100010,3,low_level,2014-09-24,8925
239000.0,2722059215,3,low_level,2014-06-03,16480
239000.0,1545803980,3,low_level,2015-04-25,7810
239000.0,2641800060,3,low_level,2015-04-27,8571
239000.0,7200080,4,low_level,2014-11-04,10585
239000.0,7806210190,4,low_level,2014-12-22,12560
238950.0,3352401090,2,low_level,2014-11-13,11400
238950.0,7224000950,2,low_level,2014-11-03,4838
238000.0,3354400060,2,low_level,2015-05-01,8453
238000.0,425400070,3,low_level,2014-07-17,6132
238000.0,236400320,4,low_level,2014-07-15,7242
238000.0,646910030,3,low_level,2014-11-04,2807
238000.0,2322059039,3,low_level,2014-08-21,32670
238000.0,7345310100,4,low_level,2014-12-08,6900
238000.0,7696610270,3,low_level,2014-12-29,7488
238000.0,420000085,3,low_level,2014-08-27,5700
238000.0,2892700041,3,low_level,2015-01-28,7439
238000.0,7972603950,2,low_level,2015-01-02,6480
238000.0,2557000090,4,low_level,2015-01-15,7260
238000.0,1172000150,1,low_level,2014-08-29,6350
238000.0,5054800110,5,low_level,2014-10-16,9652
238000.0,3277801646,3,low_level,2014-05-16,1204
237950.0,1796360080,2,low_level,2014-07-09,7926
237950.0,1450100330,3,low_level,2015-03-12,7314
237600.0,3445000005,2,low_level,2014-11-17,11584
237502.0,4364700875,3,low_level,2014-07-29,7560
237500.0,349400100,3,low_level,2014-09-08,7830
237500.0,100600860,3,low_level,2015-03-24,7854
237500.0,2634500005,2,low_level,2014-09-08,8494
237500.0,1545808960,3,low_level,2015-01-06,8960
237200.0,1274500700,3,low_level,2015-04-21,9000
237100.0,8643000185,3,low_level,2015-04-30,9603
237000.0,428000225,3,low_level,2014-06-20,8160
237000.0,8644000060,3,low_level,2014-10-24,8470
237000.0,3629000080,3,low_level,2015-04-10,7400
237000.0,9197100263,3,low_level,2014-08-19,12208
237000.0,1003400250,3,low_level,2014-06-05,10650
237000.0,3935900232,3,low_level,2015-01-12,5546
237000.0,9513900050,3,low_level,2014-08-12,6634
237000.0,425400115,3,low_level,2014-07-15,6132
237000.0,646910160,3,low_level,2014-09-03,2138
237000.0,8155750010,3,low_level,2014-12-04,7952
237000.0,9543000896,3,low_level,2014-08-25,9216
237000.0,4222200380,3,low_level,2014-08-05,7920
236775.0,1898310100,3,low_level,2015-02-20,8372
236500.0,7186800105,4,low_level,2015-01-12,4217
236000.0,9211520150,4,low_level,2014-05-28,9485
236000.0,114700150,3,low_level,2014-11-14,10919
236000.0,3317010130,3,low_level,2015-03-17,7647
236000.0,1721801161,4,low_level,2014-10-30,3060
236000.0,8892900210,3,low_level,2014-06-09,6301
236000.0,8081650400,4,low_level,2014-06-24,5827
236000.0,6603000030,3,low_level,2014-12-17,8976
236000.0,2976800796,3,low_level,2014-09-25,5898
235867.0,7227501170,4,low_level,2014-06-26,5926
235750.0,8151600610,2,low_level,2014-05-22,11250
235500.0,5152600090,5,low_level,2014-07-08,13713
235500.0,4222310220,3,low_level,2014-08-25,7600
235245.0,6601200020,4,low_level,2015-01-27,5075
235000.0,3298600850,3,low_level,2014-12-16,14030
235000.0,7849202190,0,low_level,2014-12-23,4800
235000.0,798000457,3,low_level,2015-03-02,15022
235000.0,1645000310,3,low_level,2015-02-25,7600
235000.0,522059189,3,low_level,2015-04-17,8400
235000.0,2422049104,2,low_level,2014-12-30,9000
235000.0,8019201061,3,low_level,2015-01-15,8400
235000.0,2412600030,6,low_level,2014-06-23,7956
235000.0,3223059206,3,low_level,2014-06-27,8712
235000.0,2599001500,3,low_level,2014-07-12,7920
235000.0,3021059175,4,low_level,2015-03-12,11595
235000.0,8661000033,3,low_level,2014-06-27,6300
235000.0,4338800600,3,low_level,2014-06-09,13000
235000.0,795000865,3,low_level,2014-09-12,6173
235000.0,722059070,3,low_level,2015-01-15,15246
235000.0,7131300047,2,low_level,2014-08-26,4500
235000.0,8068000585,2,low_level,2014-08-27,5600
235000.0,5702380630,3,low_level,2015-01-14,7606
235000.0,7312900060,2,low_level,2014-06-03,4840
235000.0,5412310080,3,low_level,2014-06-12,9697
235000.0,2124049254,2,low_level,2014-07-17,5600
235000.0,2123049175,3,low_level,2014-12-10,11214
235000.0,8083350070,2,low_level,2014-12-17,2748
235000.0,5365200040,3,low_level,2014-10-16,7153
235000.0,3622059155,4,low_level,2014-05-23,39639
235000.0,7205400180,3,low_level,2014-12-23,18000
235000.0,7789200070,3,low_level,2014-06-03,15603
235000.0,723049132,2,low_level,2014-10-22,8015
235000.0,3831000010,4,low_level,2014-08-06,6150
235000.0,3224800010,3,low_level,2014-11-12,8738
235000.0,6381500170,2,low_level,2014-08-26,7617
235000.0,2341300115,2,low_level,2014-08-08,6321
235000.0,1180002075,3,low_level,2014-08-25,6000
235000.0,8643200061,5,low_level,2014-06-26,9583
235000.0,3340401555,4,low_level,2014-11-05,11054
235000.0,7889000125,3,low_level,2015-03-19,6978
235000.0,717000225,2,low_level,2014-10-28,6450
235000.0,5595900280,3,low_level,2015-03-18,7670
235000.0,1311400350,4,low_level,2014-10-09,7245
235000.0,7452500045,2,low_level,2014-08-05,5000
235000.0,7831800460,2,low_level,2014-05-02,9400
235000.0,3278600670,2,low_level,2014-05-23,1730
235000.0,3904100035,2,low_level,2014-05-08,3008
235000.0,6151800606,3,low_level,2015-02-25,12246
235000.0,6197800101,3,low_level,2014-08-05,45738
235000.0,3342100785,2,low_level,2014-08-26,5100
235000.0,2800031,3,low_level,2015-04-01,7599
235000.0,7137900960,4,low_level,2014-06-25,9415
235000.0,3278600680,1,low_level,2014-06-27,1456
235000.0,1023059324,3,low_level,2014-06-23,11100
235000.0,7347600507,4,low_level,2014-06-23,8891
235000.0,6300000364,2,low_level,2014-06-16,1805
235000.0,316000145,4,low_level,2015-03-25,7132
235000.0,7849200635,2,low_level,2014-06-30,28800
235000.0,9448300061,2,low_level,2014-07-08,7920
235000.0,2569600150,3,low_level,2014-11-03,7592
235000.0,8732040810,4,low_level,2014-11-04,10184
235000.0,8731800210,3,low_level,2014-07-11,9051
235000.0,7806210250,4,low_level,2015-04-06,9350
235000.0,7812800215,4,low_level,2014-08-08,6360
235000.0,3223049073,2,low_level,2015-04-13,10505
235000.0,9542800820,3,low_level,2015-04-30,7980
235000.0,7331900270,3,low_level,2014-09-30,9266
235000.0,7883603700,2,low_level,2014-08-22,7500
235000.0,8899200110,3,low_level,2014-06-03,8700
235000.0,5083000375,3,low_level,2015-03-19,9529
235000.0,1721059069,3,low_level,2014-07-17,8724
235000.0,3327000140,3,low_level,2014-06-17,7280
235000.0,7131300032,4,low_level,2015-03-06,9279
235000.0,6083000050,3,low_level,2014-06-13,8540
235000.0,9211500150,3,low_level,2015-01-17,6592
235000.0,8856004400,4,low_level,2014-09-02,24000
235000.0,4154300296,3,low_level,2014-09-26,5030
235000.0,7148000315,4,low_level,2015-02-11,10137
235000.0,2122700120,3,low_level,2014-08-20,8163
235000.0,42000006,5,low_level,2014-09-10,9282
235000.0,1502400300,3,low_level,2014-09-16,8362
235000.0,4319200620,2,low_level,2014-10-15,9182
235000.0,7888000390,3,low_level,2015-04-01,7473
235000.0,5347200160,1,low_level,2014-05-12,2451
235000.0,6730700260,2,low_level,2015-03-13,10500
234999.0,5379805475,3,low_level,2014-06-09,8912
234975.0,1683600240,3,low_level,2015-03-20,8073
234950.0,6306100080,3,low_level,2014-09-09,10850
234950.0,2545900050,3,low_level,2014-05-09,9948
234950.0,2887970040,2,low_level,2015-04-08,3132
234950.0,1311800220,4,low_level,2015-02-18,7560
234950.0,8159610150,3,low_level,2014-11-17,9153
234900.0,3163600130,3,low_level,2015-03-17,8000
234550.0,1523049115,3,low_level,2014-10-21,15375
234500.0,8001210120,4,low_level,2014-09-16,7875
234500.0,4245400045,3,low_level,2014-09-23,18400
234300.0,2068500210,3,low_level,2015-04-09,9779
234000.0,3224800075,3,low_level,2014-11-24,8738
234000.0,3323069045,3,low_level,2014-11-10,239144
234000.0,5466700360,4,low_level,2014-10-23,7455
234000.0,7418700040,3,low_level,2015-04-29,9624
234000.0,2130702270,3,low_level,2014-06-28,8128
234000.0,1683500180,4,low_level,2014-05-14,9010
234000.0,2781250560,2,low_level,2014-12-02,3624
234000.0,5335700110,3,low_level,2014-07-25,8820
234000.0,1697000370,3,low_level,2015-03-25,8122
234000.0,9407000920,3,low_level,2014-10-01,10300
234000.0,2946001675,2,low_level,2014-06-03,5375
234000.0,8731801260,3,low_level,2015-02-20,8475
234000.0,1274500420,3,low_level,2014-09-09,8906
234000.0,1842900030,3,low_level,2015-04-16,11935
234000.0,8075400530,4,low_level,2014-06-27,18000
234000.0,2154900330,4,low_level,2014-08-27,8217
234000.0,5469300270,3,low_level,2014-05-06,8366
234000.0,8151600701,2,low_level,2014-06-23,11100
234000.0,9499200220,3,low_level,2014-06-11,5280
233703.0,8944290200,3,low_level,2014-09-18,3788
233500.0,8944290090,3,low_level,2014-06-23,2958
233500.0,7140600190,3,low_level,2014-09-05,10517
233000.0,1202000200,3,low_level,2014-11-03,4697
233000.0,7301300150,3,low_level,2014-06-25,6180
233000.0,8638500170,3,low_level,2015-04-22,8505
233000.0,1003400155,3,low_level,2014-08-11,7657
233000.0,3279000420,3,low_level,2015-01-15,7800
233000.0,6300000693,2,low_level,2014-12-02,1656
233000.0,8159610060,3,low_level,2014-11-19,9177
233000.0,1545801630,3,low_level,2014-07-21,7686
233000.0,5530000030,4,low_level,2015-01-26,9579
232900.0,7899800045,3,low_level,2014-12-02,5120
232603.0,4399210110,3,low_level,2014-06-19,11461
232500.0,2329500260,3,low_level,2014-07-09,9887
232500.0,3279000240,3,low_level,2015-03-30,9760
232500.0,5560000640,3,low_level,2014-06-19,8450
232000.0,8099200030,3,low_level,2014-12-22,11340
232000.0,2525300030,3,low_level,2015-02-22,10403
232000.0,1865810290,3,low_level,2015-03-18,6540
232000.0,7942100310,3,low_level,2015-01-27,11230
232000.0,7760400350,3,low_level,2014-12-05,13356
232000.0,7227801580,4,low_level,2014-09-17,5911
232000.0,9262800002,3,low_level,2014-07-08,15000
232000.0,2946001645,2,low_level,2014-05-05,8063
232000.0,5259800440,3,low_level,2014-09-26,6604
232000.0,3826000470,2,low_level,2014-09-29,8100
232000.0,7520000520,2,low_level,2014-09-05,12092
231750.0,4406000620,3,low_level,2015-03-31,7615
231500.0,5420300270,4,low_level,2014-08-13,7526
231500.0,6082400260,2,low_level,2014-11-12,9488
231500.0,9476200150,2,low_level,2015-04-16,7615
231500.0,1099750610,3,low_level,2014-07-10,7900
231200.0,6802200110,3,low_level,2014-10-29,8821
231000.0,2223059052,4,low_level,2014-05-29,6375
231000.0,8732190380,3,low_level,2015-04-14,8817
231000.0,5595900316,4,low_level,2015-01-29,5120
231000.0,8651440780,3,low_level,2014-09-29,4875
231000.0,3148750050,3,low_level,2015-03-25,7247
230950.0,8655900100,2,low_level,2014-08-07,12724
230500.0,4337000275,2,low_level,2015-03-17,8853
230500.0,4222310410,3,low_level,2014-09-29,7245
230005.0,3336000230,2,low_level,2015-03-23,6000
230000.0,3352402272,5,low_level,2014-06-11,7200
230000.0,603001050,2,low_level,2014-07-23,4000
230000.0,1105000296,2,low_level,2014-12-29,5913
230000.0,7983200060,3,low_level,2015-04-24,9774
230000.0,1683600110,3,low_level,2015-03-05,9125
230000.0,424000145,3,low_level,2014-07-07,6000
230000.0,9269750010,5,low_level,2015-04-02,12538
230000.0,6056111067,3,low_level,2014-07-07,1201
230000.0,4006000423,4,low_level,2015-01-08,14703
230000.0,3623029034,3,low_level,2015-03-11,32250
230000.0,8581200030,4,low_level,2015-02-24,9100
230000.0,1423800210,3,low_level,2014-09-23,7187
230000.0,8937500040,3,low_level,2015-01-02,15344
230000.0,4345000210,3,low_level,2015-03-30,8722
230000.0,179001425,3,low_level,2014-10-24,3000
230000.0,2223059053,2,low_level,2015-03-11,17965
230000.0,3996900125,3,low_level,2014-12-01,10228
230000.0,3275300440,2,low_level,2014-11-20,10200
230000.0,7211402115,3,low_level,2014-09-02,7500
230000.0,3353400435,3,low_level,2014-07-21,11204
230000.0,3353400840,6,low_level,2014-12-02,36509
230000.0,3520069033,3,low_level,2014-06-23,389126
230000.0,6099400140,5,low_level,2014-09-04,19040
230000.0,7942100180,3,low_level,2014-06-27,9600
230000.0,9347900020,3,low_level,2015-01-27,9035
230000.0,1796361140,3,low_level,2014-10-31,8250
230000.0,5029450290,3,low_level,2014-10-03,6625
230000.0,114100763,3,low_level,2014-07-28,15000
230000.0,5702380730,2,low_level,2014-08-23,7605
230000.0,1442800400,2,low_level,2014-06-28,3376
230000.0,2337000150,3,low_level,2015-02-20,9630
230000.0,1545802080,3,low_level,2014-09-04,7332
230000.0,6669150530,3,low_level,2014-11-17,11616
230000.0,4303200184,2,low_level,2014-10-10,6450
